latency_ms,valid_loss
172.5537896156311,1.3050303651149984
42.78342425823212,1.540139028332568
46.14597260951996,1.4723664502922247
79.024738073349,1.3547476185527996
109.27985906600952,1.3214539617619656
172.89230823516846,1.3045893726544944
173.204243183136,1.303954000704661
44.82077658176422,1.5006761229036456
78.61360311508179,1.3554118691554935
43.089017271995544,1.5262986644934924
47.743210196495056,1.4709290794359238
108.3658218383789,1.324688399738037
77.30211019515991,1.3572068326486995
40.62547981739044,2.2698399573098267
39.195844531059265,2.3947097483253823
76.04079842567444,1.3780984973504564
42.44394898414612,2.2341548214295583
46.856316924095154,1.4713314651573708
38.23235332965851,2.4925000094804655
108.64572525024414,1.3241576064441496
109.11511182785034,1.3240661059091394
47.98588454723358,1.4707660417450383
108.94268751144409,1.3241234355789009
203.72707843780518,1.299292322027199
44.21490132808685,1.5176906828754382
43.36823523044586,1.525114065167759
75.42169690132141,1.3909476944521457
39.7870272397995,2.3328359146551616
44.30685341358185,1.5105198849932027
38.68463933467865,2.432652353992845
141.05618000030518,1.3061772827976674
44.12103593349457,1.5229871376908504
41.638749837875366,2.240477709663838
44.84546482563019,1.495243175525614
73.60230088233948,1.4288039727894783
173.5127568244934,1.301269156989976
39.61656391620636,2.3435369988969335
46.60903513431549,1.4718315221329226
109.56798791885376,1.3175148961718968
77.01328992843628,1.3667732306613058
41.87923073768616,2.2367232837269277
75.01817345619202,1.394336917489245
77.82569527626038,1.3568036096431855
76.55051350593567,1.376345993639941
44.94548141956329,1.4860029441033933
41.41182601451874,2.262724419615718
40.460988879203796,2.272194646938911
172.80193567276,1.3050114222852152
174.50404167175293,1.3000997311515137
141.53854846954346,1.3057867837843797
42.568227648735046,1.598160371448633
75.64208507537842,1.3859536686328315
42.301079630851746,2.235720700188519
39.03685510158539,2.3974363481901744
40.025484561920166,2.3298074854498037
173.48850965499878,1.302218353714161
173.14696311950684,1.304157250400354
176.37931108474731,1.2994270637034273
42.6098495721817,1.544555440251146
44.46863830089569,1.5088568302813508
41.023918986320496,2.265920623099119
44.89065110683441,1.4924853081924738
41.20846688747406,2.264552745193874
142.08117723464966,1.3056582784787145
141.3252353668213,1.305916519763826
38.90838325023651,2.430614401502238
74.89555478096008,1.4057872600953725
39.61322605609894,2.3793585332103953
77.00321674346924,1.3750549330763757
78.58136892318726,1.3559721109847167
37.97968327999115,2.4955206436146744
79.43112850189209,1.3546352008624312
143.12504529953003,1.3054944046875394
110.07317304611206,1.3167793462307258
50.41305422782898,1.4698660631696066
44.19844448566437,1.5222167256593448
77.164626121521,1.359926496308026
77.24191546440125,1.3577551152194043
75.16340613365173,1.3921161712279289
176.19038820266724,1.299796609430637
